wave,file,sha256,status,replaced_by,verdict_note,installed_by
wave10,wave10/candidates-20260925/assets/layers/pt_face_f_03.png,aff8416a39abb7ede178e47ec10331ba71e8ed5337dd47f200ef4badfb9a8fd8,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_f_04.png,ccb3225681f8c2e408ef86e18f74bdae8e055ed3a1490314540aa38e69a15b65,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_f_05.png,53ed1bd2b79bc52431633ddaf4a624788c748d1dd3499bb63469df0670c11244,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_f_06.png,ea43f3b0d17e8fc9846513832ca252d428f44ffec25fdf7bbc0333c04351a89a,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_f_07.png,230ae29b68e2a31057dc0bbbe41fc95e56ea8eaa0a5555b7dd9b03dcab15e2d3,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_f_08.png,19c63cdca13a3af886effa92f528eb6aee873e8f46ca2e3fb9b7bf882d64d019,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_m_01.png,8e5489d913284f7759b028a286a6e05e912aa02ded04dbcfa4a9d8c5b4c8ea2e,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_m_02.png,8776e5c5a3d6f24d68768de6b793dbbd077e87b596718f3fb11d11d742d8e69e,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_m_03.png,6fe64a09427c5bf4c04f9ed5911d62e1cfe5085a89c483571496bc60310a77a9,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_m_04.png,ea6419c1753a45232b54ad231033bd621bd963dc3477fe50e5bfed203d8893d0,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_m_05.png,8aa3c20ecc0ff0d4714cc1205b9855354ce5577fcadba01f5c61594390880d2d,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_m_06.png,ffa25356c2b4a9185fb5f4c41f8aad7c98c23d578ce06d8f4dcf6743f7dc463c,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_m_07.png,3cfe28138121d35d78c7a4bdd251706a43630c03c21ee71deddbdad434cb25ee,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_face_m_08.png,4239a63def68dc3f97105f5bfa196b012a37156d7155b878537d13a8b42d51ee,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_01.png,e7b3bd78e16280a17eb178a518b74f40d065dd5ce3d597198f5929d34b924aaa,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_01_rear.png,baf54d7feb2d360db3f12c27e033816a6b85bde9ef3ad05fe4e941bb29990630,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_02.png,3cdc9a64e864ff503c7fdd427c01ab1c738d70a34b8ad70a17d5da63c0851c89,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_02_rear.png,325489241f83551b5076119d9aef637f68091d28c56d5d09af7a41c9ee65cea0,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_03.png,6d923e4b946250defb56348714610a449f3ffd26a9b16515fc94103c9e7c2a21,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_03_rear.png,f196cfbdf52bc415795a3c5a7c30acc7c9fa8c1d64d0690c2a36c65de6181042,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_04.png,60894c19cdd00e5d5069f4b78dc59ec60fe17e99f0a46bcb916617e7509937ba,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_04_rear.png,81ca124ed5b9106711dee404ffc29a972681da5b890dfa94d8889f0cecd39d56,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_05.png,f02e88eb002ff85ca8589ecfc38495c9db177f1f7caf529bc2ab20438b74d05c,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_05_rear.png,ce56fb5a41335ec1f1aaa0d741f252f5da270009ed03cb05abd4ef5e653c9f8c,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_06.png,1c1d6d665269b2d6f9a001ad52b2e82f99e5e18f10c609047e49bb8d66037d66,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_06_rear.png,f497581fa16a1b3427f97775cd73ba77776a9dbc0521da1a751d74a7191e829f,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_07.png,fa4eb5a9f8a2b016e452c6223a0524949d1fe1ce78d7541a77b43d5630cdf4f6,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_07_rear.png,5f24e38da2f50d37c7d2636b5aa516cb81e2d63c59efeb0b98a4191e63237a1b,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_08.png,5cfb2c9bcb12d1d6609178b1a8b956799ae4d13c450e21fc5eed9ed4b847bb08,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_08_rear.png,aaf0ec5ea33ba99f946f956bc551951bca1a4bafaaae945a4fd9db7f8c44993d,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_09.png,efe422315f99c746541d252cb457a5a5c83f461bdd495c34d8d2197a28fca2f5,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_f_09_rear.png,fec4ed53d13c196956e211fa4cf2cc1966798a2832317b9bc07f77b08e88b9fe,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_01.png,b7884afae9524aed20df50af63d1fe8528081de7132c1274c357276c1f1779bc,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_01_rear.png,da0c862b8b243a09ec43b4cbadf2d1358833944c2efdbfc4ec902181b1cd24dc,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_02.png,857fa060ef442c86d7be454fd660b9b98cefdb55dcf97de765017659e06e41d0,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_02_rear.png,36a3e497bbe847c32e2908952008325d55d13aa8ba07eafe3114eaf0ebcea247,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_03.png,2e5249ad7badc909cd90e918c78a0ebd51b66a42fe9672ef5bb9365b0bafb1e8,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_03_rear.png,feda8dfaa929daae7b6aad066a81fea5536454984cc8ff781bfe1fde75238a4a,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_04.png,8eecdc315b2ce718139238cc9463b51906bc0fd474586d515a52b6108395bf73,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_04_rear.png,bb0582d518db5df6ddc82327cfad6ac3153468801e9fbc55c1de09ead27b7566,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_05.png,cd3b66e580e743c8184e5c49c146fe0cce508cac5bc7487cd70b6a232692661d,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_05_rear.png,da77f64b6999b518c21d88fca1173d502953f04806e489a69a0f16dcd8e15605,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_06.png,568cbf24d5e4d97be02a17c9ba10d339a570fb58b90fac0e9df5b3c01ce3baf8,rework_pending,,m_06 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_06_rear.png,380701ebdb02a2465159b417bbd726788819460e07330e03194f14deed338fdd,rework_pending,,m_06 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_07.png,1dd4289d60708ba24a1370bc37f6475676906795ade25ab0df4fe2fbaec9d9a2,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_07_rear.png,bdc371d008e4dfcbef7176960c7f65a05aae056c040a93e003840503144fb38a,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_08.png,00ab4a05a5ad6b3d3e22fc6bec716b58e6d56f1c7a7f1ffe1ba5a401de315060,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_08_rear.png,740db3a0ebf47912459f87ea7c19f9ea4ad6a84cb08254d0ef91c3e9c6bd1815,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_09.png,8147069a910bd8f7d001d582518536fe4e0b8323a516d146476650d10c283c4d,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/layers/pt_hair_m_09_rear.png,e8c475ad0ba20d5543ce75a1cf646ea9534c946b95286ea78b729058d6838e21,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_beard_01_haircolor.png,680df2ff37a839b48d669b732ef5243446db2e74b58c45072f3f9dd52fe10f53,confirmed,,수염 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_beard_02_haircolor.png,a88f4e90d59cf8d361e7657559ab5fac7257fe88901af23f452f1af2d76e0ec7,confirmed,,수염 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_beard_03_haircolor.png,a6fcdbc390eb942f577e8a77d521ec18a5e9d95f4097478eae51bd84b8331a1c,confirmed,,수염 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_beard_04_haircolor.png,ff1fa0ed42945b134f5042528cf954d3f827ca3f5379cfdfc5ce53d1363866cb,confirmed,,수염 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_beard_05_haircolor.png,ae1beb20c26b367013e06384d7e366bc1ee833587f7dc00d3cdf46984e5d8dbb,confirmed,,수염 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_beard_06_haircolor.png,6c23ccc4913b55d71a02accbd88afd6a943682393d20e54825cf89c66102d81a,confirmed,,수염 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_beard_07_haircolor.png,aea84a9d509cab67c820a699073954c584eae103de8600eccad34da7be9acbb3,confirmed,,수염 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_beard_08_haircolor.png,01172b10b5117ac9d422fd96e8406e3a7b6b948a6f981b9357409ffbda0bd75d,confirmed,,수염 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_beard_10_haircolor.png,99d71733082a0f5ba40e432ff3ce287d968324b7f1687b28089709f514bb4689,confirmed,,수염 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_face_c_01_skinmask.png,65b28dd89e686413c45229e088fb0de7d2aa66ce5ba91621511839e8a29a07bd,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_c_02_skinmask.png,9d50f08f2e18477d72489981f7858c2aaf28f000639b7001128709e9f34ec8b2,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_c_03_skinmask.png,d67de18340a45788fdac463ab9486ef8d1e7a2b9303e7dacd4c85451528f3eab,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_c_04_skinmask.png,ecc38703a420bfe7388365f5373d9d8991b78fda0f3c7e492141b348770be925,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_f_01_skinmask.png,0ad26ba40a2e302079834eedc49a86f451e1b1373c6ee633612b08d9f9cf26d3,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_f_02_skinmask.png,dc0ef3c890164e86fabcf7044e83dd64ceab13903ad944b085eb6b445c2f8e69,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_f_03_skinmask.png,f5c502def040c34d4973c52267358eaaaecbbfde9c3c0c58059f95ad846f2f04,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_f_04_skinmask.png,89b7a804eeeea252e23fb8f535ee516e797f2c14cb8e32ffa8d1767818d31036,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_f_05_skinmask.png,a5d68c928cd3a1788ce615be2f2ad3384ccc2aed4624467d862ce6c3888df62a,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_f_06_skinmask.png,c944f6dbfde8654e5ad220351276c41cd6d12ec220a404944c7f7c9728b95dab,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_f_07_skinmask.png,8fa59e0e0c3818c5f3e77141fb88e0de9f10c0b82ff640da4df2ccb1a5b05702,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_f_08_skinmask.png,6615a15a1fc1cc0bcb18985ecf2b05cc855c277bc37412eeb9ca07b8e54344d0,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_m_01_skinmask.png,70fa1fa4d3cb3b21b938d0ec589711f37cc3ffb137a43987c6c18577c3d42b8d,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_m_02_skinmask.png,c3a2d7ca1c1ebd7745162ff20468bb4deabb2d0d28f84ff789e1872f3d04eec2,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_m_03_skinmask.png,7faa154356777838cf25c0f57f63e4d53e58ff8eb17ac0feb897c5a7321dd1fa,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_m_04_skinmask.png,5ad6c3a3f9d281a7613e8c8a08b2c869769acdcb755506eb6cfd6f2e2fd575cd,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_m_05_skinmask.png,0a38e2032ff2d59f905d4becd3aa7d342b7c1bc4fd1010581707840fbf46396e,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_m_06_skinmask.png,8640657a38a48e695f2db21073148912e6b163d8593efdfd483b83fab42f7fda,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_m_07_skinmask.png,7cdbd995d03c018e6732dd98a6be5b5e4b6d77596c56ae206b445d1d7fb66888,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_face_m_08_skinmask.png,b87d0e4c95baa8294cc7db4329776a91e7fc51fa8fba9ead94ab3e50f848b9a4,rework_pending,,얼굴 결합 규격 v2 재작업 대기,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_01_haircolor.png,cebf2a00c1f8cd0bec31d23b55ec3f5322c19a7edbc02f116080f1be84e98828,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_01_rear_haircolor.png,166ad4b657d13c0d7ca6738b51c17c72193e12c8c9d9c76b17d8c3214b4d2b9f,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_02_haircolor.png,470cd859df6bf048e56138c71e189bb9a26e15f4e9c7389b694b285537dc8984,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_02_rear_haircolor.png,d3b31f8ca0dd9512bcb767d44e271df4fb93908debcd1e39d9bed6c681766928,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_03_haircolor.png,344fe6f295e68621cf1de36b9266e1bf9243c88405ab0af7687df376282f43b4,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_03_rear_haircolor.png,c7c2bd37fb3ec940ccc0fd3e12c10658c645cb7c4322aeb32fbe543bdbb11cbb,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_04_haircolor.png,85adbdf39ee1334613d37e8f7b39c9fa695d63a2c1e0645d41f4a75431d534d4,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_04_rear_haircolor.png,f61fe166f68e60e0c0c79f8b953395253bac0fbde3bfcbd7d4352c1bebfe4f9a,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_05_haircolor.png,7b442f1dd79016154c84d61ceeb0b1e514549f268848f38660dd08a9baf4f93d,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_05_rear_haircolor.png,d8f0551d77cf0ca1ca7dfdd6c426b7ca3650a4b577e45f9054b18b8446534912,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_06_haircolor.png,c6619e501e2e2aa257d99f896f29c4b7d58e068a96574b072eeef76bf5a08599,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_06_rear_haircolor.png,2db1aea4b95cb659d9ec2e79120e0a4f90f8861dd900299cf1706ba725e394be,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_07_haircolor.png,68f81c76ff04c50336ada71b992fa9eba47c51e7fcd1eb7f8adc909e7da6a86e,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_07_rear_haircolor.png,f9684496315b332f43b1ef101349ca172229d3c27d89026d380c3cee8e31be81,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_08_haircolor.png,5007cef488b02f0a8441af598a6aa23a1126b648f4ce53d1f8e33375f11347d2,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_08_rear_haircolor.png,21f60cf854edbcdd07b1f875708defa2a1af800d0b3723fb4b5cbe918110f537,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_09_haircolor.png,491225bf8d7f914d03edc1ecc5a3f6bf4c35218418c899d36d63a8cb38f6e93d,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_f_09_rear_haircolor.png,3e3c99b4337750be35ee235379746cc00eb8545c1c565a97aa59ba9498cbcee3,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_01_haircolor.png,781e80acee86c97576c0c962f248e3b78a4f351e23048f514692a146f0854ca3,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_01_rear_haircolor.png,47fa4c1634e493dfdb61f5fc4bde82b7558405c6bf5d562cd27932990aeb3b21,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_02_haircolor.png,5459c85afed159ed2cc9a3724d65657041838414af2aa389db5a21bc63fa131f,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_02_rear_haircolor.png,d4724656e27b5c42cdcbdeec0b7d4f9eb0134699d76fb846122dd32d10359a42,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_03_haircolor.png,a3d01a0ca4dae3187eb7e72b1ee35edbc7ed2115c27c61059aa2c4547c9583f0,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_03_rear_haircolor.png,e04accf155998e543811eb4f366603bd69e78793f9e93a6ca961214876f9bf6d,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_04_haircolor.png,87a9201fdfad9794aefa2772d0f33f1823bbf9beaad53e0f1f935392e22c2c12,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_04_rear_haircolor.png,d2da6e768ebb9764ab1d8ae4f03ab7c68a7c142636dc95da066584489f0eb52a,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_05_haircolor.png,8fcafc3b2ff44d60fd555aa59a5b21e8c0d6559622c74d2ae407cc4f63c350bb,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_05_rear_haircolor.png,a691c001b812043f362f67a4419cdfff240d90127ced2ae1361756d427287bf1,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_06_haircolor.png,f26c4b1c88d287540bcfc03d5581a339e51ee82942efa805a6a8fedfc43765af,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_06_rear_haircolor.png,37601233afbe5f353e848c853bdeeadb8fcef47ec362b24e2b85d10c5f53242e,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_07_haircolor.png,0198adbfb8b5216ba93fca68a110ad4ebbbe758e166c05944be1d4082569af66,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_07_rear_haircolor.png,9062feaf60388f34067def8d43383e7feaa98d1b6dd81354e837d779e3f2c5c6,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_08_haircolor.png,b0173b3f1d7e035ca12882c0a62e8f387de9990b51a969a4d73d87e0e577b7fc,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_08_rear_haircolor.png,ee03fa735056deb2a48a5779395f6e360b84d57e2787de9ec0e455527e5c09e3,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_09_haircolor.png,d9b7c0ba206e63496330b7b8ea56738e51c2d61ade5708e756deaa7c1b86f874,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/masks/pt_hair_m_09_rear_haircolor.png,7865c05808d1f0340476dd164d7f04dd5b918af26fdf8d2e7e067d41834a6a54,confirmed,,머리 확정,
wave10,wave10/candidates-20260925/assets/pilot-reuse/pt_garment_merchant_gown-v1.png,2fe477abc332084146de4d9417fa3c02f5d06a2c3a6b5d24fc4d0befb02e38cb,candidate,,파일럿 재사용분 — 판정표에 없음,
wave10,wave10/candidates-20260925/assets/pilot-reuse/pt_garment_work_tunic-v1.png,12dd9a29fcea65b6b89e72881c362d5ff9c3ed1059815d03aed8d75f825a11ae,candidate,,파일럿 재사용분 — 판정표에 없음,
wave10,wave10/candidates-20260925/assets/pilot-reuse/pt_hat_brim-v1.png,2ef24b95d8041cc67bd0e9e132d1d37930b1e231194dfb660c926421ac942e91,candidate,,파일럿 재사용분 — 판정표에 없음,
wave10,wave10/candidates-20260925/assets/pilot-reuse/pt_hood-v1.png,61ed71ae27cd284ef9e6ae2ce19e749220c131794b5974eeff901d5578b79131,candidate,,파일럿 재사용분 — 판정표에 없음,
wave10,wave10/candidates-20260925/proofs/checks/01-faces-age.png,c50e227502f7a74b16ee8dcfa4bb3ead29cc9820aa3a64ab3f7b8ed74b53019c,candidate,,확인 그림,
wave10,wave10/candidates-20260925/proofs/checks/02-hair.png,a795d7f4a6051de9bc9d4634e50ad0fac5063961ccbffb4b2fee42862a3fbbd5,candidate,,확인 그림,
wave10,wave10/candidates-20260925/proofs/checks/03-beards.png,bb3d3f932eb79948486c61714ab93e7b498749cbd8bb8383e5b77f6457c0962d,candidate,,확인 그림,
wave10,wave10/candidates-20260925/proofs/checks/04-random-24.png,bd6def9f3a2b2e6287f06d67dde7c79229f5d17bec2dc745d1837de2967516ae,candidate,,확인 그림,
wave10,wave10/candidates-20260925/records/provenance/raw/pt_age_f_mature_a.png,9958521b78bf47baa367c70a0a49b6086bc151ddff36f414c7e2bda71f6681bb,rework_pending,,나이 결합 규격 v2 재작업 대기 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
wave10,wave10/candidates-20260925/records/provenance/raw/pt_age_f_mature_b.png,d95090baf528cd218be41e39b5a32632c50b519c6b5f8242584217e19f9675d0,rework_pending,,나이 결합 규격 v2 재작업 대기 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
wave10,wave10/candidates-20260925/records/provenance/raw/pt_age_f_old_a.png,e3b0798fed73d570d4ea04bb88296e5ef3f2b69aeef6d5b875b60192d7891a68,rework_pending,,나이 결합 규격 v2 재작업 대기 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
wave10,wave10/candidates-20260925/records/provenance/raw/pt_age_f_old_b.png,42d8deee71527809e4c135461943d550ee171ad9de65a0b8ddf52386c37c7b85,rework_pending,,나이 결합 규격 v2 재작업 대기 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
wave10,wave10/candidates-20260925/records/provenance/raw/pt_age_m_mature_a.png,9d20dc4b2e296e3199ab448873d6b807e14c6add95a9083e64264539b7657dfd,rework_pending,,나이 결합 규격 v2 재작업 대기 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
wave10,wave10/candidates-20260925/records/provenance/raw/pt_age_m_mature_b.png,26b4c19ce9fb53ac6393af0b9219e444d12aa33f1956845111c0325869e5276a,rework_pending,,나이 결합 규격 v2 재작업 대기 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
wave10,wave10/candidates-20260925/records/provenance/raw/pt_age_m_old_a.png,e80a10c5a0469ad5867e5934e1305553179e42f91d58418ae5b40f7be1b1245e,rework_pending,,나이 결합 규격 v2 재작업 대기 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
wave10,wave10/candidates-20260925/records/provenance/raw/pt_age_m_old_b.png,95452084e3376becf12ca8ae3e793e30885ba2de96054b936b020490c302d4de,rework_pending,,나이 결합 규격 v2 재작업 대기 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
wave10,wave10/candidates-20260925/records/provenance/raw/pt_beard_01.png,ecaf1859348a234baa7d56d8b6923f0529c766d7a77759cf35c4a5a2292e51d9,confirmed,,수염 확정 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
wave10,wave10/candidates-20260925/records/provenance/raw/pt_beard_02.png,499b37164b203ebc39d5cd657cbabb0b33558b93d27b7e93a676cbb5910f27fa,confirmed,,수염 확정 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
wave10,wave10/candidates-20260925/records/provenance/raw/pt_beard_03.png,99754c06dce3ab7bbda5226cd4c23856576766ed56fdbbbb524641dbb521cf1c,confirmed,,수염 확정 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
wave10,wave10/candidates-20260925/records/provenance/raw/pt_beard_04.png,fd9823725ca88d5b9a8c98ee2cdb6f548568fc725c16ba104718cc27eef7922f,confirmed,,수염 확정 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
wave10,wave10/candidates-20260925/records/provenance/raw/pt_beard_05.png,a8529cc993d7388d31a66efe7f91424c4da62520b1795bbdfe9351fad43cc662,confirmed,,수염 확정 · 기록 그림 · C2PA caBX 포함(받은 바이트 그대로),
