"logical_id","file","kind","role","part","size_class","collar","crown_x","crown_y","hairline_x","hairline_y","eye_line_y","ear_x","ear_y","chin_x","chin_y","shoulder_y","source_ids","source_paths","source_sha256","full_prompt","processing_json","usage_policy","status","sha256","width","height","transparent_pixels","nonzero_alpha_pixels"
"pt_hair_m_03_tucked","layers/pt_hair_m_03_tucked.png","hair_tucked","layer","front","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_03_tucked","provenance/raw/generated-pt_hair_m_03_tucked.png","ec8ac679c97fa7760264f78817a0e905e126101713b991ae95ad42f3d1d7e72b","Game portrait HAIR ONLY transparent two-layer sheet: exactly2:1canvas, LEFT square=FRONT hair, RIGHT square=REAR hair. Both panels represent the SAME left-facing3/4 view, same256 logical coordinates; rear is an occluded layer behind the face, not back-view turnaround. Style Flattened tucked-under-hood version of medium wavy hair. Haircolor brown. Painterly natural brush texture matched to supplied hair style. Use head reference only for position; DO NOT draw its face or neck. ADULT barecrown(119,40), hairline(105,70), eyeY112, ear(150,120), chinY168. Skullrightx171, faceleftx64. Hairfits this narrower skull. TUCKED VARIANT: only a few flat fringe strands below hood forehead rim and slim temple wisps. All bulky locks compressed flat behind head. No broad crown volume, no flowing shoulder hair, no loose ends outsidehood. Rear is just a tiny nape tuft withinx128..155 y150..165. Front consists of thin smooth fitted fringe atx65..130 y74..102 and very narrow templehair. Not a full normal hairstyle.  Realtransparentbackground with clean alphaedges, no white halo, no face/eyes/lips/ears/body/garment, no labels/grid/divider. Fullcanvasmargins notcropped. Upper-left gentlelight. Keep all hair away from eyes except naturalfringe and cover skull withoutfloating gap.","[""two square source panels split to front/rear"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2""]","","candidate","9364741dea611b79379a3cd0910e02ae0e6240185147da15352e41520ffd91c1","256","256","60885","4651"
"pt_hair_m_03_tucked","masks/pt_hair_m_03_tucked_haircolor.png","hair_tucked","haircolor","front","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_03_tucked","provenance/raw/generated-pt_hair_m_03_tucked.png","ec8ac679c97fa7760264f78817a0e905e126101713b991ae95ad42f3d1d7e72b","Game portrait HAIR ONLY transparent two-layer sheet: exactly2:1canvas, LEFT square=FRONT hair, RIGHT square=REAR hair. Both panels represent the SAME left-facing3/4 view, same256 logical coordinates; rear is an occluded layer behind the face, not back-view turnaround. Style Flattened tucked-under-hood version of medium wavy hair. Haircolor brown. Painterly natural brush texture matched to supplied hair style. Use head reference only for position; DO NOT draw its face or neck. ADULT barecrown(119,40), hairline(105,70), eyeY112, ear(150,120), chinY168. Skullrightx171, faceleftx64. Hairfits this narrower skull. TUCKED VARIANT: only a few flat fringe strands below hood forehead rim and slim temple wisps. All bulky locks compressed flat behind head. No broad crown volume, no flowing shoulder hair, no loose ends outsidehood. Rear is just a tiny nape tuft withinx128..155 y150..165. Front consists of thin smooth fitted fringe atx65..130 y74..102 and very narrow templehair. Not a full normal hairstyle.  Realtransparentbackground with clean alphaedges, no white halo, no face/eyes/lips/ears/body/garment, no labels/grid/divider. Fullcanvasmargins notcropped. Upper-left gentlelight. Keep all hair away from eyes except naturalfringe and cover skull withoutfloating gap.","[""two square source panels split to front/rear"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2""]","","candidate","7ea2b889b5b97526d6953fca713783f999cd7ceba5f0b13bf4a6e5ade658c81b","256","256","60885","4651"
"pt_hair_m_03_tucked","layers/pt_hair_m_03_tucked_rear.png","hair_tucked","layer","rear","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_03_tucked","provenance/raw/generated-pt_hair_m_03_tucked.png","ec8ac679c97fa7760264f78817a0e905e126101713b991ae95ad42f3d1d7e72b","Game portrait HAIR ONLY transparent two-layer sheet: exactly2:1canvas, LEFT square=FRONT hair, RIGHT square=REAR hair. Both panels represent the SAME left-facing3/4 view, same256 logical coordinates; rear is an occluded layer behind the face, not back-view turnaround. Style Flattened tucked-under-hood version of medium wavy hair. Haircolor brown. Painterly natural brush texture matched to supplied hair style. Use head reference only for position; DO NOT draw its face or neck. ADULT barecrown(119,40), hairline(105,70), eyeY112, ear(150,120), chinY168. Skullrightx171, faceleftx64. Hairfits this narrower skull. TUCKED VARIANT: only a few flat fringe strands below hood forehead rim and slim temple wisps. All bulky locks compressed flat behind head. No broad crown volume, no flowing shoulder hair, no loose ends outsidehood. Rear is just a tiny nape tuft withinx128..155 y150..165. Front consists of thin smooth fitted fringe atx65..130 y74..102 and very narrow templehair. Not a full normal hairstyle.  Realtransparentbackground with clean alphaedges, no white halo, no face/eyes/lips/ears/body/garment, no labels/grid/divider. Fullcanvasmargins notcropped. Upper-left gentlelight. Keep all hair away from eyes except naturalfringe and cover skull withoutfloating gap.","[""two square source panels split to front/rear"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2""]","","candidate","4325d68f9a4b1a22bf0ee25c6fe7e808d062eb233868196fe475e844acb9f15b","256","256","65200","336"
"pt_hair_m_03_tucked","masks/pt_hair_m_03_tucked_rear_haircolor.png","hair_tucked","haircolor","rear","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_03_tucked","provenance/raw/generated-pt_hair_m_03_tucked.png","ec8ac679c97fa7760264f78817a0e905e126101713b991ae95ad42f3d1d7e72b","Game portrait HAIR ONLY transparent two-layer sheet: exactly2:1canvas, LEFT square=FRONT hair, RIGHT square=REAR hair. Both panels represent the SAME left-facing3/4 view, same256 logical coordinates; rear is an occluded layer behind the face, not back-view turnaround. Style Flattened tucked-under-hood version of medium wavy hair. Haircolor brown. Painterly natural brush texture matched to supplied hair style. Use head reference only for position; DO NOT draw its face or neck. ADULT barecrown(119,40), hairline(105,70), eyeY112, ear(150,120), chinY168. Skullrightx171, faceleftx64. Hairfits this narrower skull. TUCKED VARIANT: only a few flat fringe strands below hood forehead rim and slim temple wisps. All bulky locks compressed flat behind head. No broad crown volume, no flowing shoulder hair, no loose ends outsidehood. Rear is just a tiny nape tuft withinx128..155 y150..165. Front consists of thin smooth fitted fringe atx65..130 y74..102 and very narrow templehair. Not a full normal hairstyle.  Realtransparentbackground with clean alphaedges, no white halo, no face/eyes/lips/ears/body/garment, no labels/grid/divider. Fullcanvasmargins notcropped. Upper-left gentlelight. Keep all hair away from eyes except naturalfringe and cover skull withoutfloating gap.","[""two square source panels split to front/rear"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2""]","","candidate","0affdb042d6a13d9ac3aa65aeb53d1d5d64606cae7f604d6a6215b92fe06ebcb","256","256","65200","336"
"pt_hair_m_06","layers/pt_hair_m_06.png","hair","layer","front","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_06","provenance/raw/generated-pt_hair_m_06.png","fcc2bf1a389e930d3c695077d6c4a4c91b56bc7d81dbe0b3c7bc8c5438faf1cb","Edit attached registered bald head: produce ONLY a medieval monk tonsure HAIR OVERLAY on real transparent background. Square canvas same exact registration. Remove entire face skin ears neck from output, preserve transparent holes. Very short 2mm dark brown stubble forming a THIN HORSESHOE RING around shaved round crown, covering temples and nape. No long strands, no curls, no bangs, no wig volume. Wide bare circular crown is TRANSPARENT so underlying bald head will show through. Logical256 coordinates: skulltop119,40 hairring beginsy55 sidesx69..171, earcenter150,120; ring thickness4logicalpx, outerright171 maximum. Ringfront y65..79, side strip x160 y70..116; frontal hairline70. Same left3/4 upperleftlight, painterly texture. Output hair overlay only not completehead. It must look like a tonsure of a mostly bald monk with short stubble, not balding curlyhair.","[""single front tonsure ring; rear intentionally transparent"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2"",""stubble ring clipped to common adult scalp alpha; underlying skin visible""]","","candidate","8bf35a13d7e78f98645402e37eea620594371d031934a0f829540a564fe08563","256","256","63484","2052"
"pt_hair_m_06","masks/pt_hair_m_06_haircolor.png","hair","haircolor","front","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_06","provenance/raw/generated-pt_hair_m_06.png","fcc2bf1a389e930d3c695077d6c4a4c91b56bc7d81dbe0b3c7bc8c5438faf1cb","Edit attached registered bald head: produce ONLY a medieval monk tonsure HAIR OVERLAY on real transparent background. Square canvas same exact registration. Remove entire face skin ears neck from output, preserve transparent holes. Very short 2mm dark brown stubble forming a THIN HORSESHOE RING around shaved round crown, covering temples and nape. No long strands, no curls, no bangs, no wig volume. Wide bare circular crown is TRANSPARENT so underlying bald head will show through. Logical256 coordinates: skulltop119,40 hairring beginsy55 sidesx69..171, earcenter150,120; ring thickness4logicalpx, outerright171 maximum. Ringfront y65..79, side strip x160 y70..116; frontal hairline70. Same left3/4 upperleftlight, painterly texture. Output hair overlay only not completehead. It must look like a tonsure of a mostly bald monk with short stubble, not balding curlyhair.","[""single front tonsure ring; rear intentionally transparent"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2"",""stubble ring clipped to common adult scalp alpha; underlying skin visible""]","","candidate","6c783c115fed18a3dbddd8089aba7dc0c08cf691816008c4aeeb12f7e68a4850","256","256","63484","2052"
"pt_hair_m_06","layers/pt_hair_m_06_rear.png","hair","layer","rear","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_06","provenance/raw/generated-pt_hair_m_06.png","fcc2bf1a389e930d3c695077d6c4a4c91b56bc7d81dbe0b3c7bc8c5438faf1cb","Edit attached registered bald head: produce ONLY a medieval monk tonsure HAIR OVERLAY on real transparent background. Square canvas same exact registration. Remove entire face skin ears neck from output, preserve transparent holes. Very short 2mm dark brown stubble forming a THIN HORSESHOE RING around shaved round crown, covering temples and nape. No long strands, no curls, no bangs, no wig volume. Wide bare circular crown is TRANSPARENT so underlying bald head will show through. Logical256 coordinates: skulltop119,40 hairring beginsy55 sidesx69..171, earcenter150,120; ring thickness4logicalpx, outerright171 maximum. Ringfront y65..79, side strip x160 y70..116; frontal hairline70. Same left3/4 upperleftlight, painterly texture. Output hair overlay only not completehead. It must look like a tonsure of a mostly bald monk with short stubble, not balding curlyhair.","[""single front tonsure ring; rear intentionally transparent"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2"",""stubble ring clipped to common adult scalp alpha; underlying skin visible""]","","candidate","a61fe5f6e82ac0afd8cf9d89181d9c166b5f72ebb26ce503ced729148bbbed4f","256","256","65536","0"
"pt_hair_m_06","masks/pt_hair_m_06_rear_haircolor.png","hair","haircolor","rear","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_06","provenance/raw/generated-pt_hair_m_06.png","fcc2bf1a389e930d3c695077d6c4a4c91b56bc7d81dbe0b3c7bc8c5438faf1cb","Edit attached registered bald head: produce ONLY a medieval monk tonsure HAIR OVERLAY on real transparent background. Square canvas same exact registration. Remove entire face skin ears neck from output, preserve transparent holes. Very short 2mm dark brown stubble forming a THIN HORSESHOE RING around shaved round crown, covering temples and nape. No long strands, no curls, no bangs, no wig volume. Wide bare circular crown is TRANSPARENT so underlying bald head will show through. Logical256 coordinates: skulltop119,40 hairring beginsy55 sidesx69..171, earcenter150,120; ring thickness4logicalpx, outerright171 maximum. Ringfront y65..79, side strip x160 y70..116; frontal hairline70. Same left3/4 upperleftlight, painterly texture. Output hair overlay only not completehead. It must look like a tonsure of a mostly bald monk with short stubble, not balding curlyhair.","[""single front tonsure ring; rear intentionally transparent"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2"",""stubble ring clipped to common adult scalp alpha; underlying skin visible""]","","candidate","a61fe5f6e82ac0afd8cf9d89181d9c166b5f72ebb26ce503ced729148bbbed4f","256","256","65536","0"
"pt_hair_m_08_tucked","layers/pt_hair_m_08_tucked.png","hair_tucked","layer","front","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_08_tucked","provenance/raw/generated-pt_hair_m_08_tucked.png","96449dab8fafa6480b6cc0e4a9089ed418509ebedd0842400ef712c966d1aba4","Game portrait HAIR ONLY transparent two-layer sheet: exactly2:1canvas, LEFT square=FRONT hair, RIGHT square=REAR hair. Both panels represent the SAME left-facing3/4 view, same256 logical coordinates; rear is an occluded layer behind the face, not back-view turnaround. Style Flattened tucked-under-hood version of gray medium waves. Haircolor gray. Painterly natural brush texture matched to supplied hair style. Use head reference only for position; DO NOT draw its face or neck. ADULT barecrown(119,40), hairline(105,70), eyeY112, ear(150,120), chinY168. Skullrightx171, faceleftx64. Hairfits this narrower skull. TUCKED VARIANT: only a few flat fringe strands below hood forehead rim and slim temple wisps. All bulky locks compressed flat behind head. No broad crown volume, no flowing shoulder hair, no loose ends outsidehood. Rear is just a tiny nape tuft withinx128..155 y150..165. Front consists of thin smooth fitted fringe atx65..130 y74..102 and very narrow templehair. Not a full normal hairstyle.  Realtransparentbackground with clean alphaedges, no white halo, no face/eyes/lips/ears/body/garment, no labels/grid/divider. Fullcanvasmargins notcropped. Upper-left gentlelight. Keep all hair away from eyes except naturalfringe and cover skull withoutfloating gap.","[""two square source panels split to front/rear"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2""]","","candidate","e2b758514c7424b8a2931737313079b3b3aae5eaf33e774127431c71918e19da","256","256","60672","4864"
"pt_hair_m_08_tucked","masks/pt_hair_m_08_tucked_haircolor.png","hair_tucked","haircolor","front","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_08_tucked","provenance/raw/generated-pt_hair_m_08_tucked.png","96449dab8fafa6480b6cc0e4a9089ed418509ebedd0842400ef712c966d1aba4","Game portrait HAIR ONLY transparent two-layer sheet: exactly2:1canvas, LEFT square=FRONT hair, RIGHT square=REAR hair. Both panels represent the SAME left-facing3/4 view, same256 logical coordinates; rear is an occluded layer behind the face, not back-view turnaround. Style Flattened tucked-under-hood version of gray medium waves. Haircolor gray. Painterly natural brush texture matched to supplied hair style. Use head reference only for position; DO NOT draw its face or neck. ADULT barecrown(119,40), hairline(105,70), eyeY112, ear(150,120), chinY168. Skullrightx171, faceleftx64. Hairfits this narrower skull. TUCKED VARIANT: only a few flat fringe strands below hood forehead rim and slim temple wisps. All bulky locks compressed flat behind head. No broad crown volume, no flowing shoulder hair, no loose ends outsidehood. Rear is just a tiny nape tuft withinx128..155 y150..165. Front consists of thin smooth fitted fringe atx65..130 y74..102 and very narrow templehair. Not a full normal hairstyle.  Realtransparentbackground with clean alphaedges, no white halo, no face/eyes/lips/ears/body/garment, no labels/grid/divider. Fullcanvasmargins notcropped. Upper-left gentlelight. Keep all hair away from eyes except naturalfringe and cover skull withoutfloating gap.","[""two square source panels split to front/rear"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2""]","","candidate","b4e4ba5c84fcf7fe4d96541a421be7c1805484213d0fba35f428478a836234ff","256","256","60672","4864"
"pt_hair_m_08_tucked","layers/pt_hair_m_08_tucked_rear.png","hair_tucked","layer","rear","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_08_tucked","provenance/raw/generated-pt_hair_m_08_tucked.png","96449dab8fafa6480b6cc0e4a9089ed418509ebedd0842400ef712c966d1aba4","Game portrait HAIR ONLY transparent two-layer sheet: exactly2:1canvas, LEFT square=FRONT hair, RIGHT square=REAR hair. Both panels represent the SAME left-facing3/4 view, same256 logical coordinates; rear is an occluded layer behind the face, not back-view turnaround. Style Flattened tucked-under-hood version of gray medium waves. Haircolor gray. Painterly natural brush texture matched to supplied hair style. Use head reference only for position; DO NOT draw its face or neck. ADULT barecrown(119,40), hairline(105,70), eyeY112, ear(150,120), chinY168. Skullrightx171, faceleftx64. Hairfits this narrower skull. TUCKED VARIANT: only a few flat fringe strands below hood forehead rim and slim temple wisps. All bulky locks compressed flat behind head. No broad crown volume, no flowing shoulder hair, no loose ends outsidehood. Rear is just a tiny nape tuft withinx128..155 y150..165. Front consists of thin smooth fitted fringe atx65..130 y74..102 and very narrow templehair. Not a full normal hairstyle.  Realtransparentbackground with clean alphaedges, no white halo, no face/eyes/lips/ears/body/garment, no labels/grid/divider. Fullcanvasmargins notcropped. Upper-left gentlelight. Keep all hair away from eyes except naturalfringe and cover skull withoutfloating gap.","[""two square source panels split to front/rear"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2""]","","candidate","34998920f9682d73c889038abc7c68cecbd1ec849adad7503277601cb00506b0","256","256","59822","5714"
"pt_hair_m_08_tucked","masks/pt_hair_m_08_tucked_rear_haircolor.png","hair_tucked","haircolor","rear","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_08_tucked","provenance/raw/generated-pt_hair_m_08_tucked.png","96449dab8fafa6480b6cc0e4a9089ed418509ebedd0842400ef712c966d1aba4","Game portrait HAIR ONLY transparent two-layer sheet: exactly2:1canvas, LEFT square=FRONT hair, RIGHT square=REAR hair. Both panels represent the SAME left-facing3/4 view, same256 logical coordinates; rear is an occluded layer behind the face, not back-view turnaround. Style Flattened tucked-under-hood version of gray medium waves. Haircolor gray. Painterly natural brush texture matched to supplied hair style. Use head reference only for position; DO NOT draw its face or neck. ADULT barecrown(119,40), hairline(105,70), eyeY112, ear(150,120), chinY168. Skullrightx171, faceleftx64. Hairfits this narrower skull. TUCKED VARIANT: only a few flat fringe strands below hood forehead rim and slim temple wisps. All bulky locks compressed flat behind head. No broad crown volume, no flowing shoulder hair, no loose ends outsidehood. Rear is just a tiny nape tuft withinx128..155 y150..165. Front consists of thin smooth fitted fringe atx65..130 y74..102 and very narrow templehair. Not a full normal hairstyle.  Realtransparentbackground with clean alphaedges, no white halo, no face/eyes/lips/ears/body/garment, no labels/grid/divider. Fullcanvasmargins notcropped. Upper-left gentlelight. Keep all hair away from eyes except naturalfringe and cover skull withoutfloating gap.","[""two square source panels split to front/rear"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2""]","","candidate","ff814e46f8dccf17cf54868210d6449812c0f0504b4016410fbab31c322f18b5","256","256","59822","5714"
"pt_hair_m_09_tucked","layers/pt_hair_m_09_tucked.png","hair_tucked","layer","front","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_09_tucked","provenance/raw/generated-pt_hair_m_09_tucked.png","20813e54588edc5e3d1791ca59648deec6af5a23ea3a2efcf36a44203e0e382d","Game portrait HAIR ONLY transparent two-layer sheet: exactly2:1canvas, LEFT square=FRONT hair, RIGHT square=REAR hair. Both panels represent the SAME left-facing3/4 view, same256 logical coordinates; rear is an occluded layer behind the face, not back-view turnaround. Style Flattened tucked-under-hood version of youthful shaggy hair. Haircolor brown. Painterly natural brush texture matched to supplied hair style. Use head reference only for position; DO NOT draw its face or neck. ADULT barecrown(119,40), hairline(105,70), eyeY112, ear(150,120), chinY168. Skullrightx171, faceleftx64. Hairfits this narrower skull. TUCKED VARIANT: only a few flat fringe strands below hood forehead rim and slim temple wisps. All bulky locks compressed flat behind head. No broad crown volume, no flowing shoulder hair, no loose ends outsidehood. Rear is just a tiny nape tuft withinx128..155 y150..165. Front consists of thin smooth fitted fringe atx65..130 y74..102 and very narrow templehair. Not a full normal hairstyle.  Realtransparentbackground with clean alphaedges, no white halo, no face/eyes/lips/ears/body/garment, no labels/grid/divider. Fullcanvasmargins notcropped. Upper-left gentlelight. Keep all hair away from eyes except naturalfringe and cover skull withoutfloating gap.","[""two square source panels split to front/rear"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2""]","","candidate","8dd1b1d7e810bf250774d21b062de1eb05b5065b0d6fd32b07f2ecaa40d27a51","256","256","60451","5085"
"pt_hair_m_09_tucked","masks/pt_hair_m_09_tucked_haircolor.png","hair_tucked","haircolor","front","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_09_tucked","provenance/raw/generated-pt_hair_m_09_tucked.png","20813e54588edc5e3d1791ca59648deec6af5a23ea3a2efcf36a44203e0e382d","Game portrait HAIR ONLY transparent two-layer sheet: exactly2:1canvas, LEFT square=FRONT hair, RIGHT square=REAR hair. Both panels represent the SAME left-facing3/4 view, same256 logical coordinates; rear is an occluded layer behind the face, not back-view turnaround. Style Flattened tucked-under-hood version of youthful shaggy hair. Haircolor brown. Painterly natural brush texture matched to supplied hair style. Use head reference only for position; DO NOT draw its face or neck. ADULT barecrown(119,40), hairline(105,70), eyeY112, ear(150,120), chinY168. Skullrightx171, faceleftx64. Hairfits this narrower skull. TUCKED VARIANT: only a few flat fringe strands below hood forehead rim and slim temple wisps. All bulky locks compressed flat behind head. No broad crown volume, no flowing shoulder hair, no loose ends outsidehood. Rear is just a tiny nape tuft withinx128..155 y150..165. Front consists of thin smooth fitted fringe atx65..130 y74..102 and very narrow templehair. Not a full normal hairstyle.  Realtransparentbackground with clean alphaedges, no white halo, no face/eyes/lips/ears/body/garment, no labels/grid/divider. Fullcanvasmargins notcropped. Upper-left gentlelight. Keep all hair away from eyes except naturalfringe and cover skull withoutfloating gap.","[""two square source panels split to front/rear"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2""]","","candidate","512a3b1f20b80079187c0a898aee5d77e9bb10d9b7a1de2e2c5780fd169ef048","256","256","60451","5085"
"pt_hair_m_09_tucked","layers/pt_hair_m_09_tucked_rear.png","hair_tucked","layer","rear","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_09_tucked","provenance/raw/generated-pt_hair_m_09_tucked.png","20813e54588edc5e3d1791ca59648deec6af5a23ea3a2efcf36a44203e0e382d","Game portrait HAIR ONLY transparent two-layer sheet: exactly2:1canvas, LEFT square=FRONT hair, RIGHT square=REAR hair. Both panels represent the SAME left-facing3/4 view, same256 logical coordinates; rear is an occluded layer behind the face, not back-view turnaround. Style Flattened tucked-under-hood version of youthful shaggy hair. Haircolor brown. Painterly natural brush texture matched to supplied hair style. Use head reference only for position; DO NOT draw its face or neck. ADULT barecrown(119,40), hairline(105,70), eyeY112, ear(150,120), chinY168. Skullrightx171, faceleftx64. Hairfits this narrower skull. TUCKED VARIANT: only a few flat fringe strands below hood forehead rim and slim temple wisps. All bulky locks compressed flat behind head. No broad crown volume, no flowing shoulder hair, no loose ends outsidehood. Rear is just a tiny nape tuft withinx128..155 y150..165. Front consists of thin smooth fitted fringe atx65..130 y74..102 and very narrow templehair. Not a full normal hairstyle.  Realtransparentbackground with clean alphaedges, no white halo, no face/eyes/lips/ears/body/garment, no labels/grid/divider. Fullcanvasmargins notcropped. Upper-left gentlelight. Keep all hair away from eyes except naturalfringe and cover skull withoutfloating gap.","[""two square source panels split to front/rear"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2""]","","candidate","fec32d87f3b183826d42614f48d985bc0f0982f877d7d26ddff7db25d566f2db","256","256","59970","5566"
"pt_hair_m_09_tucked","masks/pt_hair_m_09_tucked_rear_haircolor.png","hair_tucked","haircolor","rear","adult","","119","40","105","70","112","150","120","98","168","208","generated-pt_hair_m_09_tucked","provenance/raw/generated-pt_hair_m_09_tucked.png","20813e54588edc5e3d1791ca59648deec6af5a23ea3a2efcf36a44203e0e382d","Game portrait HAIR ONLY transparent two-layer sheet: exactly2:1canvas, LEFT square=FRONT hair, RIGHT square=REAR hair. Both panels represent the SAME left-facing3/4 view, same256 logical coordinates; rear is an occluded layer behind the face, not back-view turnaround. Style Flattened tucked-under-hood version of youthful shaggy hair. Haircolor brown. Painterly natural brush texture matched to supplied hair style. Use head reference only for position; DO NOT draw its face or neck. ADULT barecrown(119,40), hairline(105,70), eyeY112, ear(150,120), chinY168. Skullrightx171, faceleftx64. Hairfits this narrower skull. TUCKED VARIANT: only a few flat fringe strands below hood forehead rim and slim temple wisps. All bulky locks compressed flat behind head. No broad crown volume, no flowing shoulder hair, no loose ends outsidehood. Rear is just a tiny nape tuft withinx128..155 y150..165. Front consists of thin smooth fitted fringe atx65..130 y74..102 and very narrow templehair. Not a full normal hairstyle.  Realtransparentbackground with clean alphaedges, no white halo, no face/eyes/lips/ears/body/garment, no labels/grid/divider. Fullcanvasmargins notcropped. Upper-left gentlelight. Keep all hair away from eyes except naturalfringe and cover skull withoutfloating gap.","[""two square source panels split to front/rear"",""per-style size/position registration; see hair-fit-recommendation.json"",""defringe radius2""]","","candidate","9c4699280467d17570e7a394ddad91f9c02b10e2321f2a0072c4391a3fb5f77a","256","256","59970","5566"
"pt_beard_01","layers/pt_beard_01.png","beard","layer","base","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_beard_01","provenance/raw/reuse-pt_beard_01.png","9217ff81c7308441596da6a0f928d8f9e722b5eddc6e710e9c38b807fb239d1f","Create ONE isolated facial-hair OVERLAY pt_beard_01, target transparent 256x256 RGBA square (or proportional higher resolution). References: bald face is placement guide and must NOT appear; second image is isolated beard example. SAME painterly art, soft upper-left illumination, same LEFT-facing 3/4 direction. Exact required style: short full chin beard. Color dark brown. Only facial hair pixels with genuine transparent alpha; no skin, no face, no eyes, no garment, no backdrop, no labels. Fixed registration in 256 canvas: mouth center (92,151), upper lip y145, near cheek hair roots (145,128), far cheek (76,137), chin bottom around (104,176). Mustache center at (91,147). Preserve vacant top half of canvas and surrounding negative space, DO NOT enlarge beard to fill canvas. Must fit the supplied face without moving. Non-mustache beard styles keep mouth opening transparent and render natural loose hair tips. No social status or moral implication in grooming.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","8abf1a491c06d3d24a98851ff1914c8920f0ef7ad4e159035c5871c6b3fd5f78","256","256","61797","3739"
"pt_beard_01","masks/pt_beard_01_haircolor.png","beard","haircolor","base","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_beard_01","provenance/raw/reuse-pt_beard_01.png","9217ff81c7308441596da6a0f928d8f9e722b5eddc6e710e9c38b807fb239d1f","Create ONE isolated facial-hair OVERLAY pt_beard_01, target transparent 256x256 RGBA square (or proportional higher resolution). References: bald face is placement guide and must NOT appear; second image is isolated beard example. SAME painterly art, soft upper-left illumination, same LEFT-facing 3/4 direction. Exact required style: short full chin beard. Color dark brown. Only facial hair pixels with genuine transparent alpha; no skin, no face, no eyes, no garment, no backdrop, no labels. Fixed registration in 256 canvas: mouth center (92,151), upper lip y145, near cheek hair roots (145,128), far cheek (76,137), chin bottom around (104,176). Mustache center at (91,147). Preserve vacant top half of canvas and surrounding negative space, DO NOT enlarge beard to fill canvas. Must fit the supplied face without moving. Non-mustache beard styles keep mouth opening transparent and render natural loose hair tips. No social status or moral implication in grooming.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","567e92765fa5dd9c230d815290ef37b6a3bc8c03440c7d905cfbdb7a8c3cce6d","256","256","61797","3739"
"pt_beard_01_child","layers/pt_beard_01_child.png","beard","layer","base","child","","120","56","104","82","112","147.36","120","101.6","160","208","reuse-pt_beard_01","provenance/raw/reuse-pt_beard_01.png","9217ff81c7308441596da6a0f928d8f9e722b5eddc6e710e9c38b807fb239d1f","Create ONE isolated facial-hair OVERLAY pt_beard_01, target transparent 256x256 RGBA square (or proportional higher resolution). References: bald face is placement guide and must NOT appear; second image is isolated beard example. SAME painterly art, soft upper-left illumination, same LEFT-facing 3/4 direction. Exact required style: short full chin beard. Color dark brown. Only facial hair pixels with genuine transparent alpha; no skin, no face, no eyes, no garment, no backdrop, no labels. Fixed registration in 256 canvas: mouth center (92,151), upper lip y145, near cheek hair roots (145,128), far cheek (76,137), chin bottom around (104,176). Mustache center at (91,147). Preserve vacant top half of canvas and surrounding negative space, DO NOT enlarge beard to fill canvas. Must fit the supplied face without moving. Non-mustache beard styles keep mouth opening transparent and render natural loose hair tips. No social status or moral implication in grooming.","[""88% width + child vertical anchor warp"",""test-only; excluded from random children"",""defringe radius2""]","geometric_fit_test_only; age_inappropriate; excluded_from_random_sampler","candidate","28504dfdb10c302c46d8ddbbfdbb715ce1f15312e335613f61554c07cb1d932b","256","256","62713","2823"
